channel,text,date,sender_id,id
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 21:10:56+00:00,1392547814,18907
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 19:59:28+00:00,1392547814,18906
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 18:46:16+00:00,1392547814,18905
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 17:30:24+00:00,1392547814,18904
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 16:05:36+00:00,1392547814,18903
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 14:47:52+00:00,1392547814,18902
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 13:28:24+00:00,1392547814,18901
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 12:05:04+00:00,1392547814,18900
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 10:37:53+00:00,1392547814,18899
@EthioMarketPlace,"🚀 FGC - Launching on February 27, 2025 
👑 Register now and enjoy a 3-day free trial bot, earning 💰 1 USDT per day! 
 
🎁 Daily Free Coupons 🎟️ (5 USDT - 500 USDT) 
🔐 Secure &amp; reliable service is our core commitment 
🤖 Smart investment &amp; passive income 
⏳ FGC bot runs automatically every 20 minutes, generating instant earnings! 
 
💎 FGC-GPT Profit Plan 
🆓 Free Bot (3 days): Earn 1 USDT/day, total 3 USDT 
 
💰 Investment Plans: 
💠 GPT-1: Invest 10 USDT, earn 💵 0.38 USDT/day, total 68.4 USDT 
💠 GPT-2: Invest 25 USDT, earn 💵 1 USDT/day, total 180 USDT 
💠 GPT-3: Invest 50 USDT, earn 💵 1.8 USDT/day, total 324 USDT 
💠 GPT-4: Invest 100 USDT, earn 💵 4 USDT/day, total 800 USDT 
💠 GPT-5: Invest 500 USDT, earn 💵 22 USDT/day, total 8,060 USDT 
💠 GPT-6: Invest 1000 USDT, earn 💵 45 USDT/day, total 16,425 USDT 
 
💸 Easy Investment, Fast Withdrawals 
🔹 Minimum Investment: 10 USDT 
🔹 Minimum Withdrawal: 2 USDT 
🔄 24/7 Deposits &amp; Withdrawals 
 
👥 Manager Compensation Plan 
🥉 Junior Manager: 15 referrals &amp; 500 USDT recharge = 7 USDT/week 
🥈 Senior Manager: 50 referrals &amp; 5000 USDT recharge = 84 USDT/week 
 
 
⭐️Registration link:  
https://fgcgpt.com/#shareCode=494016",2025-03-06 09:02:48+00:00,1392547814,18898
@EthioMarketPlace,"ፕለይስቴሽን እገዛለሁ🎮
፨Ps4 (PlayStation 3
፨Ps5 (PlayStation 4
፨Ps3 (PlayStation 5
፨Ps2 (PlayStation
፨Xbox One
፨Xbox One s
፨used phone

👇

📲0960266167




ፕለይስቴሽን እገዛለሁ🎮
፨Ps4 (PlayStation 3
፨Ps5 (PlayStation 4
፨Ps3 (PlayStation 5
፨Ps2 (PlayStation 2
፨
፨Xbox One
፨Xbox One s
፨used phone

**
**👇

📲0960266167



ፕለይስቴሽን እገዛለሁ🎮
፨Ps4 (PlayStation 3
፨Ps5 (PlayStation 4
፨Ps3 (PlayStation 5
፨Ps2 (PlayStation 2
፨
፨Xbox One
፨Xbox One s
፨used phone

**
**👇

📲0960266167




ፕለይስቴሽን እገዛለሁ🎮
፨Ps4 (PlayStation 3
፨Ps5 (PlayStation 4
፨Ps3 (PlayStation 5
፨Ps2 (PlayStation 2
፨
፨Xbox One
፨Xbox One s
፨used phone

👇

📲0960266167


ፕለይስቴሽን እገዛለሁ🎮
፨Ps4 (PlayStation 3
፨Ps5 (PlayStation 4
፨Ps3 (PlayStation 5
፨Ps2 (PlayStation 2
፨
፨Xbox One
፨Xbox One s
፨used phone

👇

📲0960266167",2025-03-05 10:28:09+00:00,1455959496,18897
@EthioMarketPlace,"ኘሌይስቴሽን 3 (ps3)
ኘሌይስቴሽን 4 (Ps4)
ያለው በውስጥ ያናግረኝ እገዛለው
#0985178601

We will buy used 
playstation 3 
Or playstation 4 

#0985178601",2025-03-05 01:56:33+00:00,1384666562,18895
@EthioMarketPlace,"ኘሌይስቴሽን 3 (ps3)
ኘሌይስቴሽን 4 (Ps4)
ያለው በውስጥ ያናግረኝ እገዛለው
#0985178601

We will buy used 
playstation 3 
Or playstation 4 

#0985178601",2025-03-04 19:43:51+00:00,1384666562,18894
@MerttEka,"🚰🚰ALUMINUM Water JUG AND DISPENSER

TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

🗣️ለወዳጆችዎ forward ያድርጉ",2025-06-23 13:05:25+00:00,-1001370292088,8484
@MerttEka,"🚰🚰ALUMINUM Water JUG AND DISPENSER

✨100% quality thermose jug

✨6L + 6L ( እያንዳዱ water storage 6 ሊትር የሚይዝ ጠቅላላ 12 ሊትር መያዝ የሚያስችል)

✨ውስጡ በ Aluminum የተሰራ ስለ ሆነ የማይዝግ 

✨ቀዝቃዛ እና ሙቅ  ፈሳሽን ባለበት የሙቀት መጠን ጠብቆ ለረጅም ሰዓታት የሚያቆይ 

✨እቃውን ሙቅ ወይም ቀዝቃዛ ውሀ በመሙላት የምንፈልገውን መጠጥ (beverage) ይዘን ለመጓጓዝ የሚያስችል 

✨ሁለቱም ክፍሎች የራሳቸው መቅጂያ ቧንቫ ያላቸው
 ድግስና ግብዠ ካለብዎት ሁለት አይነት ቀዝቃዛ መጠጠና ትኩስ መጠጥ ለማቅረብ ያስችልዎታል

✨2 መጠጫ ያለው

💵💵14,000💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-23 12:42:36+00:00,-1001370292088,8481
@MerttEka,"🏃👟👕Shoes dryer 

TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-23 07:38:19+00:00,-1001370292088,8480
@MerttEka,"👠👞 Shoes dryer 


👕 (360° የሙቀት አየር  የሚያስወጣ) ጫማውን ከሁሉም አቅጣጫ በሙቀት እንዲደርቅ የሚያስችል

☄️150 watt ጉልበት ያለው

👕ባክቴሪያን በማጥፋት ሽታ የሚያስወገድ

 👕በ(46 °c) ሙቀት ጫማ እንዲሁም ካልሲ ለማድረቅ ምቹ

👕ለአጠቃቀም ምቹ እና ቀላል

👕ለክረምት ወቅት አስተማማኝ መፍትሄ 

💵💵3300💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-23 07:21:47+00:00,-1001370292088,8477
@MerttEka,"🚽 Toilet Seat Plastic Cover

✔️ የWC መፀዳጃ መቀመጫ መሸፈኛ ፕላስቲክ
✔️ የህዝብ መፀዳጃ ቤት ውስጥ ሳይሸክኩ ደስ ብሎዎት ለመቀመጥ ይረዳዎታል

🛡 ደግመው ደጋግመው እያጠቡ የሚጠቀሙበት

💵💵 20pc..... 700 ብር💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌



TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-22 13:28:35+00:00,-1001370292088,8476
@MerttEka,"⛺ Kids Playing Tent

TikTok  📱tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-21 13:05:00+00:00,-1001370292088,8475
@MerttEka,"⛺ Kids indoor playing Tent

✔️ የልጆች  የቤት ውስጥ መጫወቻ ድንኳን
✔️በቀላሉ የሚዘረጋ እና የሚታጠፍ
✔️ አንድ በር አለው
🛡 በሁለት በኩል ባለ ወንፊት
⛺ ዕድሜያቸው 3 አመትና ከዚያ በላይ ለሆኑ ልጆች ተመራጭ

💵💵 2100 ብር💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌



TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-21 11:34:07+00:00,-1001370292088,8474
@MerttEka,"📣 POTATO MASHER

🛡 የድንች/ካሮት/ሩዝ መፍጪያ
🛡   ከማይዝግ ብረት የተሰራ
🛡 የህፃናት ምግብ ለመፍጨት ተመራጭ

💵💵 750 ብር 💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌



TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-21 07:36:45+00:00,-1001370292088,8470
@MerttEka,"📣 POTATO MASHER

🛡 የድንች/ካሮት/ሩዝ መፍጪያ
🛡 ከ 120°c-150°c ሙቀት ይቋቋማል
🛡ከBPA ነፃ ከሆነ ቁስ የተመረተ
🛡 እጄታው ጠንካራ 
🛡 ከወፍራም ካርቦኔትድ ፕላስቲክ የተሰራ
🛡 የህፃናት ምግብ ለመፍጨት ተመራጭ

💵💵 750 ብር 💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌



TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-21 07:34:20+00:00,-1001370292088,8469
@MerttEka,"🍢🍢🍢BBQ STEAK MEAT MAKER

TikTok  📱tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-20 11:48:13+00:00,-1001370292088,8466
@MerttEka,"🍢🍢🍢BBQ STEAK MEAT MAKER

🍖በአንድ ጊዜ እስከ 36  steak  🍢 መስራት የሚያስችል 
 
🍖ስለታማ ነገሮች ጋር ቀጥተኛ ግንኙነት እንዳይኖር ስለሚያስችል ለ safety  አስተማማኝ 

🍖በፍጥነት እና በብዛት steak   መስራት የሚያስችል ምርጥ እቃ 

🍖ለቤት እንዲሁም ለ cafe የሚሆን

💵💵1100💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌



TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-20 11:29:15+00:00,-1001370292088,8463
@MerttEka,"📣 2 in 1 Egg Slicer

TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-20 06:10:16+00:00,-1001370292088,8462
@MerttEka,"📣 2 in 1 Egg Slicer

✔️  የተቀቀለ እንቁላልና ድንች መሰንጠቂያ
✔️ ሁለት አይነት አቆራረጥ
✔️ ፅድት ያለ ምግብ ዝግጅት

💵💵800 ብር💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌



TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-20 06:07:52+00:00,-1001370292088,8459
